time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
7.231,2,Atta_2,146.7,1219.3,0.7,-8.6,0.5,,,,
7.231,3,Atta_3,518.6,1542.4,269.6,7.3,0.0,,,,
7.291,3,Atta_3,509.6,1548.3,269.8,-10.8,0.2,,,,
7.291,4,Atta_4,129.5,349.8,0.5,-19.7,-0.2,,,,
7.345,1,Atta_1,545.2,106.8,87.2,-10.0,0.6,,,,
7.345,2,Atta_2,139.3,1217.4,359.3,-7.6,-1.4,,,,
7.345,3,Atta_3,514.4,1538.9,270.2,10.6,0.4,,,,
7.345,4,Atta_4,124.5,347.9,0.5,-5.3,0.0,,,,
7.408,4,Atta_4,143.5,354.1,1.3,20.0,0.8,,,,
7.509,1,Atta_1,552.5,110.3,87.3,8.1,0.1,,,,
7.509,2,Atta_2,146.5,1219.7,1.0,7.6,1.7,,,,
7.509,3,Atta_3,522.1,1542.4,270.7,-8.5,0.5,,,,
7.509,4,Atta_4,150.7,357.6,1.3,8.0,0.0,,,,
7.597,2,Atta_2,152.2,1217.8,1.0,6.0,0.0,,,,
7.597,3,Atta_3,516.0,1547.1,269.3,-7.7,-1.4,,,,
7.597,4,Atta_4,144.2,355.1,1.3,-7.0,0.0,,,,
7.696,2,Atta_2,142.2,1219.4,0.8,-10.1,-0.2,,,,
7.696,4,Atta_4,117.0,345.7,359.6,-28.8,-1.7,,,,
7.764,1,Atta_1,547.5,107.4,87.1,-5.8,-0.2,,,,
7.764,3,Atta_3,510.0,1544.1,269.3,6.7,0.0,,,,
7.764,4,Atta_4,138.7,351.7,1.0,22.5,1.4,,,,
7.842,4,Atta_4,143.2,353.5,1.0,4.8,0.0,,,,
7.981,3,Atta_3,513.0,1547.9,269.6,-4.8,0.3,,,,
8.053,4,Atta_4,152.5,358.8,1.3,10.7,0.3,,,,
8.195,4,Atta_4,136.0,352.1,1.0,-17.8,-0.3,,,,
8.259,1,Atta_1,539.1,100.0,85.6,-11.2,-1.5,,,,
8.259,3,Atta_3,518.2,1545.3,269.6,5.8,0.0,,,,
8.259,4,Atta_4,124.1,348.5,1.6,-12.4,0.6,,,,
8.31,1,Atta_1,546.5,105.1,87.1,9.0,1.5,,,,
8.372,2,Atta_2,151.0,1217.0,0.6,9.1,-0.2,,,,
8.429,1,Atta_1,550.4,109.7,86.9,6.0,-0.2,,,,
8.429,4,Atta_4,118.7,345.9,359.9,-6.0,-1.7,,,,
8.486,2,Atta_2,155.5,1216.8,0.8,4.5,0.2,,,,
8.486,3,Atta_3,507.8,1551.0,269.5,-11.9,-0.1,,,,
8.544,2,Atta_2,143.4,1223.1,0.8,-13.6,0.0,,,,
8.544,3,Atta_3,521.6,1543.2,270.1,15.9,0.6,,,,
8.544,4,Atta_4,160.1,361.6,1.6,44.3,1.7,,,,
8.605,3,Atta_3,511.8,1548.3,269.5,-11.0,-0.6,,,,
8.656,2,Atta_2,122.0,1226.3,1.7,-21.6,0.9,,,,
8.656,4,Atta_4,122.4,348.0,1.1,-40.1,-0.5,,,,
8.71,2,Atta_2,141.7,1220.4,0.9,20.6,-0.8,,,,
8.764,1,Atta_1,555.0,112.6,86.5,5.4,-0.4,,,,
8.764,3,Atta_3,504.7,1553.3,269.3,-8.7,-0.2,,,,
8.821,2,Atta_2,157.8,1218.4,0.8,16.2,-0.1,,,,
8.821,3,Atta_3,516.6,1548.3,269.6,12.9,0.3,,,,
8.821,4,Atta_4,153.4,359.5,1.3,33.1,0.2,,,,
8.882,1,Atta_1,551.8,109.4,87.0,-4.5,0.5,,,,
