time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
3.903,2,Atta_2,239.2,65.7,92.0,-36.6,0.7,,,,
3.903,3,Atta_3,263.2,1445.1,271.6,21.4,-0.5,,,,
3.903,4,Atta_4,623.5,100.5,84.9,-22.2,-0.1,,,,
3.967,4,Atta_4,641.6,115.6,85.0,23.6,0.1,,,,
4.031,1,Atta_1,653.9,1458.2,266.6,-9.6,0.0,,,,
4.031,2,Atta_2,246.8,69.4,92.0,8.5,0.0,,,,
4.031,3,Atta_3,272.6,1447.9,270.5,-9.8,-1.1,,,,
4.031,4,Atta_4,630.7,104.2,85.0,-15.8,0.0,,,,
4.097,1,Atta_1,657.0,1461.0,266.6,-4.2,0.0,,,,
4.097,2,Atta_2,281.5,89.4,90.7,40.1,-1.3,,,,
4.097,3,Atta_3,260.8,1457.5,270.5,-15.2,0.0,,,,
4.097,4,Atta_4,652.5,120.8,86.2,27.4,1.2,,,,
4.166,1,Atta_1,687.9,1476.4,266.6,-34.5,0.0,,,,
4.166,2,Atta_2,302.4,100.8,90.7,23.8,0.0,,,,
4.166,3,Atta_3,291.5,1475.3,271.5,-35.5,1.0,,,,
4.166,4,Atta_4,683.4,136.6,84.4,34.7,-1.8,,,,
4.23,2,Atta_2,306.1,105.7,90.5,6.1,-0.2,,,,
4.292,2,Atta_2,302.4,102.5,90.5,-4.9,0.0,,,,
4.292,4,Atta_4,672.7,128.8,83.8,-13.2,-0.6,,,,
4.357,1,Atta_1,662.2,1463.4,267.1,28.8,0.5,,,,
4.357,2,Atta_2,275.8,85.6,90.9,-31.5,0.4,,,,
4.357,3,Atta_3,265.4,1461.2,271.5,29.7,0.0,,,,
4.357,4,Atta_4,647.1,113.5,83.8,-29.8,0.0,,,,
4.421,1,Atta_1,659.2,1453.6,267.1,10.2,0.0,,,,
4.421,2,Atta_2,261.5,78.6,91.3,-15.9,0.4,,,,
4.421,3,Atta_3,268.3,1451.0,271.5,10.6,0.0,,,,
4.421,4,Atta_4,801.5,238.2,78.2,198.5,-5.6,,,,
4.474,2,Atta_2,256.9,76.6,91.3,-5.0,0.0,,,,
4.533,2,Atta_2,244.7,69.5,92.1,-14.1,0.8,,,,
4.596,1,Atta_1,670.8,1460.6,267.2,-13.5,0.1,,,,
4.596,2,Atta_2,260.0,76.8,92.1,17.0,0.0,,,,
4.596,3,Atta_3,281.8,1457.3,271.4,-14.9,-0.1,,,,
4.596,4,Atta_4,642.7,110.8,85.0,-203.6,6.8,,,,
4.699,1,Atta_1,680.0,1466.6,267.3,-11.0,0.1,,,,
4.699,2,Atta_2,301.8,100.8,90.5,48.2,-1.6,,,,
4.699,3,Atta_3,288.9,1464.8,271.5,-10.3,0.1,,,,
4.699,4,Atta_4,656.0,119.0,84.9,15.6,-0.1,,,,
4.751,2,Atta_2,282.2,88.1,91.2,-23.4,0.7,,,,
4.751,3,Atta_3,274.7,1469.5,272.6,-15.0,1.1,,,,
4.751,4,Atta_4,830.6,254.3,79.7,220.9,-5.2,,,,
4.808,2,Atta_2,305.5,103.4,89.9,27.9,-1.3,,,,
4.808,3,Atta_3,262.2,1474.7,273.3,-13.5,0.7,,,,
4.865,1,Atta_1,675.7,1464.1,267.4,5.0,0.1,,,,
4.865,2,Atta_2,281.7,91.3,91.2,-26.7,1.3,,,,
4.865,3,Atta_3,266.6,1470.4,272.9,6.2,-0.4,,,,
4.865,4,Atta_4,664.4,127.8,85.1,-208.9,5.4,,,,
4.929,4,Atta_4,651.9,117.6,85.3,-16.1,0.2,,,,
5.047,1,Atta_1,661.1,1466.4,266.3,-14.8,-1.1,,,,
5.047,2,Atta_2,275.2,86.8,91.4,-7.9,0.2,,,,
5.047,3,Atta_3,268.1,1462.3,271.7,8.2,-1.2,,,,
5.047,4,Atta_4,656.1,120.3,86.1,5.0,0.8,,,,
5.149,4,Atta_4,651.3,116.7,86.9,-6.0,0.8,,,,
5.202,3,Atta_3,278.8,1457.4,271.9,11.8,0.2,,,,
5.202,4,Atta_4,656.1,120.3,86.9,6.0,0.0,,,,
5.266,2,Atta_2,255.7,75.0,91.9,-22.8,0.5,,,,
5.266,4,Atta_4,814.8,247.2,78.7,203.2,-8.2,,,,
5.33,1,Atta_1,648.8,1464.5,266.8,12.4,0.5,,,,
5.33,2,Atta_2,251.0,72.2,91.9,-5.5,0.0,,,,
5.33,3,Atta_3,267.8,1454.1,271.4,11.5,-0.5,,,,
5.33,4,Atta_4,810.1,244.4,78.7,-5.5,0.0,,,,
5.387,2,Atta_2,264.9,78.3,91.4,15.2,-0.5,,,,
5.439,1,Atta_1,652.0,1462.0,266.3,4.1,-0.5,,,,
5.439,3,Atta_3,271.8,1450.8,271.4,5.2,0.0,,,,
5.439,4,Atta_4,618.6,93.4,83.7,-243.9,5.0,,,,
5.496,1,Atta_1,660.8,1466.3,266.6,-9.8,0.3,,,,
5.496,2,Atta_2,257.7,75.4,91.8,-7.8,0.4,,,,
5.496,3,Atta_3,279.8,1455.7,271.1,-9.4,-0.3,,,,
5.496,4,Atta_4,812.9,244.3,78.6,246.0,-5.1,,,,
5.616,1,Atta_1,669.2,1467.5,266.7,-8.5,0.1,,,,
5.616,2,Atta_2,264.0,78.2,92.0,6.9,0.2,,,,
5.616,3,Atta_3,277.5,1464.1,270.7,-8.7,-0.4,,,,
5.616,4,Atta_4,819.2,247.1,79.6,6.9,1.0,,,,
5.678,1,Atta_1,657.3,1461.9,266.7,13.2,0.0,,,,
5.678,2,Atta_2,253.0,73.3,91.8,-12.0,-0.2,,,,
5.678,3,Atta_3,262.0,1458.6,271.6,16.4,0.9,,,,
5.733,1,Atta_1,668.1,1466.6,266.7,-11.8,0.0,,,,
5.733,2,Atta_2,278.1,85.1,91.3,27.7,-0.5,,,,
5.733,3,Atta_3,276.4,1463.2,271.7,-15.1,0.1,,,,
5.733,4,Atta_4,826.7,252.6,78.9,9.3,-0.7,,,,
5.796,1,Atta_1,660.0,1455.2,267.1,14.0,0.4,,,,
5.796,2,Atta_2,263.6,80.6,91.3,-15.2,0.0,,,,
5.796,3,Atta_3,266.9,1453.1,271.7,13.9,0.0,,,,
5.796,4,Atta_4,808.3,243.8,78.7,-20.4,-0.2,,,,
5.858,3,Atta_3,274.6,1450.5,270.9,8.1,-0.8,,,,
5.973,1,Atta_1,665.6,1459.9,266.6,-7.3,-0.5,,,,
5.973,2,Atta_2,260.1,76.8,91.8,-5.2,0.5,,,,
5.973,3,Atta_3,281.7,1453.8,271.8,-7.8,0.9,,,,
5.973,4,Atta_4,814.0,245.2,79.0,5.9,0.3,,,,
6.033,1,Atta_1,660.3,1464.7,266.6,-7.2,0.0,,,,
6.033,2,Atta_2,270.1,81.0,91.3,10.8,-0.5,,,,
6.033,3,Atta_3,262.4,1463.7,272.1,-21.7,0.3,,,,
6.033,4,Atta_4,654.9,121.4,83.7,-201.6,4.7,,,,
6.095,1,Atta_1,660.5,1456.7,266.9,8.0,0.3,,,,
6.095,2,Atta_2,253.5,73.6,92.1,-18.2,0.8,,,,
6.095,3,Atta_3,275.1,1449.6,272.0,19.0,-0.1,,,,
6.095,4,Atta_4,648.3,118.2,86.1,-7.3,2.4,,,,
6.16,1,Atta_1,649.3,1459.2,266.9,-11.5,0.0,,,,
6.16,2,Atta_2,245.2,69.0,91.9,-9.5,-0.2,,,,
6.16,3,Atta_3,268.9,1448.0,272.0,6.4,0.0,,,,
6.223,1,Atta_1,653.8,1461.1,266.7,-4.9,-0.2,,,,
6.223,2,Atta_2,249.6,71.3,91.9,5.0,0.0,,,,
6.223,3,Atta_3,273.3,1450.3,272.0,-5.0,0.0,,,,
6.223,4,Atta_4,652.1,121.6,85.6,5.1,-0.5,,,,
6.279,2,Atta_2,274.0,87.4,91.3,29.2,-0.6,,,,
6.279,4,Atta_4,644.0,114.7,85.6,-10.6,0.0,,,,
6.35,1,Atta_1,660.6,1457.7,266.9,7.6,0.2,,,,
