time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
5.601,4,Atta_4,97.3,219.1,358.4,-13.4,0.0,,,,
5.668,1,Atta_1,193.2,600.4,0.7,27.7,0.8,,,,
5.668,2,Atta_2,167.2,934.7,3.1,19.8,-0.2,,,,
5.668,3,Atta_3,150.6,1267.0,359.5,15.8,0.1,,,,
5.75,2,Atta_2,159.8,935.6,2.6,-7.5,-0.5,,,,
5.75,4,Atta_4,114.0,227.9,357.9,18.9,-0.5,,,,
5.827,2,Atta_2,166.8,932.3,2.6,7.7,0.0,,,,
5.896,2,Atta_2,171.1,932.2,3.6,4.3,1.0,,,,
5.896,4,Atta_4,118.9,229.9,357.3,5.3,-0.6,,,,
5.958,1,Atta_1,197.8,597.8,0.9,5.3,0.2,,,,
5.958,3,Atta_3,140.6,1266.1,359.1,-10.0,-0.4,,,,
6.022,2,Atta_2,163.5,932.2,3.3,-7.6,-0.3,,,,
6.107,3,Atta_3,145.7,1263.8,359.2,5.6,0.1,,,,
6.184,1,Atta_1,189.9,595.7,1.0,-8.2,0.1,,,,
6.261,1,Atta_1,181.2,591.4,2.0,-9.7,1.0,,,,
6.261,2,Atta_2,158.2,925.4,2.0,-8.6,-1.3,,,,
6.261,3,Atta_3,134.0,1258.0,358.5,-13.1,-0.7,,,,
6.315,4,Atta_4,106.4,223.5,357.4,-14.0,0.1,,,,
6.372,2,Atta_2,169.1,930.8,2.0,12.2,0.0,,,,
6.372,3,Atta_3,149.3,1263.1,359.1,16.1,0.6,,,,
6.372,4,Atta_4,118.8,229.1,357.4,13.6,0.0,,,,
6.424,1,Atta_1,193.6,597.0,1.0,13.6,-1.0,,,,
6.424,3,Atta_3,143.9,1265.1,359.5,-5.8,0.4,,,,
6.479,2,Atta_2,161.7,930.9,2.9,-7.4,0.9,,,,
6.479,4,Atta_4,112.0,226.1,357.9,-7.4,0.5,,,,
6.537,1,Atta_1,148.9,588.3,0.9,-45.5,-0.1,,,,
6.537,2,Atta_2,194.4,928.4,2.9,32.8,0.0,,,,
6.537,3,Atta_3,136.0,1264.2,358.5,-8.0,-1.0,,,,
6.591,2,Atta_2,164.8,929.7,3.9,-29.6,1.0,,,,
6.591,3,Atta_3,141.0,1263.3,358.5,5.1,0.0,,,,
6.642,2,Atta_2,177.4,929.1,3.9,12.6,0.0,,,,
6.696,1,Atta_1,148.1,583.7,0.9,-4.7,0.0,,,,
6.696,2,Atta_2,167.4,924.4,3.5,-11.0,-0.4,,,,
6.696,3,Atta_3,135.1,1257.6,359.1,-8.2,0.6,,,,
6.696,4,Atta_4,103.3,221.8,357.3,-9.7,-0.6,,,,
