time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
7.871,4,Atta_4,682.5,145.7,86.0,18.3,-1.4,,,,
7.93,2,Atta_2,245.5,77.8,86.6,-15.4,0.0,,,,
7.981,2,Atta_2,252.7,81.5,86.5,8.1,-0.1,,,,
7.981,3,Atta_3,324.5,1484.5,266.0,17.0,2.1,,,,
7.981,4,Atta_4,671.9,137.2,87.0,-13.6,1.0,,,,
8.035,1,Atta_1,631.2,1513.7,266.4,-6.2,-0.2,,,,
8.035,2,Atta_2,257.8,85.1,86.5,6.2,0.0,,,,
8.035,3,Atta_3,329.6,1488.1,266.0,-6.2,0.0,,,,
8.035,4,Atta_4,688.7,149.5,87.7,20.8,0.7,,,,
8.121,2,Atta_2,263.1,88.3,87.4,6.2,0.9,,,,
8.121,3,Atta_3,327.5,1492.3,264.9,-4.7,-1.1,,,,
8.121,4,Atta_4,701.7,159.8,87.9,16.6,0.2,,,,
8.206,1,Atta_1,639.6,1509.3,266.6,9.5,0.2,,,,
8.206,2,Atta_2,270.6,92.8,87.4,8.7,0.0,,,,
8.276,2,Atta_2,264.8,89.1,86.8,-6.9,-0.6,,,,
8.276,4,Atta_4,697.5,155.4,87.7,-6.1,-0.2,,,,
8.382,2,Atta_2,270.3,92.7,86.8,6.6,0.0,,,,
8.468,2,Atta_2,280.4,97.5,86.9,11.2,0.1,,,,
8.468,3,Atta_3,319.3,1500.0,264.9,-11.2,0.0,,,,
8.468,4,Atta_4,694.0,152.5,87.4,-4.5,-0.3,,,,
8.549,1,Atta_1,636.1,1516.0,266.3,-7.6,-0.3,,,,
8.549,4,Atta_4,689.2,148.5,87.4,-6.2,0.0,,,,
8.626,1,Atta_1,622.5,1513.2,266.2,13.9,-0.1,,,,
8.626,2,Atta_2,269.4,91.9,87.0,-12.3,0.1,,,,
8.626,3,Atta_3,310.2,1492.6,264.4,11.7,-0.5,,,,
8.626,4,Atta_4,677.3,140.9,86.4,-14.1,-1.0,,,,
8.685,1,Atta_1,615.2,1504.6,266.2,11.3,0.0,,,,
8.685,2,Atta_2,252.0,81.6,87.2,-20.2,0.2,,,,
8.685,3,Atta_3,300.4,1486.3,264.4,11.7,0.0,,,,
8.685,4,Atta_4,667.1,135.1,86.4,-11.7,0.0,,,,
8.758,1,Atta_1,613.3,1499.4,266.2,5.5,0.0,,,,
8.758,2,Atta_2,234.5,71.7,87.0,-20.1,-0.2,,,,
8.758,3,Atta_3,300.5,1481.5,264.9,4.8,0.5,,,,
8.835,1,Atta_1,617.1,1494.3,266.5,6.4,0.3,,,,
8.835,4,Atta_4,676.0,144.2,86.7,12.7,0.3,,,,
9.002,1,Atta_1,630.6,1499.9,266.6,-14.6,0.1,,,,
9.002,2,Atta_2,242.2,76.5,86.7,9.1,-0.3,,,,
9.002,3,Atta_3,309.8,1486.3,265.4,-10.5,0.5,,,,
9.002,4,Atta_4,687.2,151.1,86.3,13.2,-0.4,,,,
9.077,1,Atta_1,650.5,1510.6,266.4,-22.6,-0.2,,,,
9.077,2,Atta_2,259.9,85.6,86.7,19.9,0.0,,,,
9.077,3,Atta_3,332.7,1496.3,264.5,-25.0,-0.9,,,,
9.077,4,Atta_4,841.4,268.2,80.7,193.6,-5.6,,,,
9.168,1,Atta_1,627.7,1501.1,266.3,24.7,-0.1,,,,
9.168,2,Atta_2,242.2,76.5,86.7,-19.9,0.0,,,,
9.168,3,Atta_3,305.9,1488.5,265.4,27.9,0.9,,,,
9.168,4,Atta_4,824.1,259.5,80.7,-19.4,0.0,,,,
9.263,1,Atta_1,627.6,1509.3,266.0,-8.2,-0.3,,,,
9.263,2,Atta_2,260.9,86.9,86.8,21.4,0.1,,,,
9.263,3,Atta_3,312.9,1491.3,264.5,-7.5,-0.9,,,,
9.263,4,Atta_4,830.1,262.7,80.7,6.8,0.0,,,,
9.343,1,Atta_1,611.7,1506.5,265.8,16.1,-0.2,,,,
9.343,2,Atta_2,250.7,80.6,87.2,-12.0,0.4,,,,
9.343,3,Atta_3,302.7,1485.0,264.8,12.0,0.3,,,,
9.343,4,Atta_4,678.9,144.8,87.5,-191.7,6.8,,,,
9.425,1,Atta_1,621.9,1512.8,265.8,-12.0,0.0,,,,
9.425,2,Atta_2,260.0,86.7,87.2,11.1,0.0,,,,
9.425,3,Atta_3,312.9,1491.3,263.9,-12.0,-0.9,,,,
9.425,4,Atta_4,688.8,150.8,87.5,11.6,0.0,,,,
9.514,1,Atta_1,613.2,1505.9,265.8,11.1,0.0,,,,
9.514,2,Atta_2,248.9,79.8,87.0,-13.1,-0.2,,,,
