time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
13.179,3,Atta_3,199.3,112.4,88.9,-9.5,0.6,,,,
13.289,1,Atta_1,258.1,1484.7,270.6,6.2,0.1,,,,
13.289,2,Atta_2,617.2,1482.4,268.9,-9.5,-0.4,,,,
13.406,2,Atta_2,621.9,1480.3,268.9,5.1,0.0,,,,
13.537,2,Atta_2,629.7,1475.0,268.7,9.4,-0.2,,,,
13.606,2,Atta_2,622.6,1480.6,268.9,-9.0,0.2,,,,
13.606,3,Atta_3,203.4,114.8,88.6,4.8,-0.3,,,,
13.684,3,Atta_3,241.1,135.1,87.2,42.8,-1.4,,,,
13.83,1,Atta_1,263.8,1482.9,270.6,6.0,0.0,,,,
13.83,2,Atta_2,626.0,1477.6,268.9,4.5,0.0,,,,
13.83,3,Atta_3,201.0,112.9,88.5,-45.8,1.3,,,,
14.101,3,Atta_3,214.8,122.4,88.4,16.8,-0.1,,,,
14.192,3,Atta_3,237.5,133.3,87.5,25.2,-0.9,,,,
14.456,1,Atta_1,263.8,1478.8,270.8,4.1,0.2,,,,
14.456,2,Atta_2,622.4,1475.9,268.8,4.0,-0.1,,,,
14.456,3,Atta_3,233.0,130.1,87.5,-5.5,0.0,,,,
14.456,4,Atta_4,629.2,167.9,84.8,-4.0,-0.8,,,,
14.632,3,Atta_3,198.8,112.1,88.4,-38.6,0.9,,,,
14.687,2,Atta_2,631.0,1473.6,268.8,8.9,0.0,,,,
14.687,3,Atta_3,206.5,117.0,88.5,9.1,0.1,,,,
14.687,4,Atta_4,632.8,170.2,84.8,4.3,0.0,,,,
14.805,1,Atta_1,264.0,1483.0,270.7,-4.2,-0.1,,,,
14.805,3,Atta_3,236.7,133.1,87.4,34.2,-1.1,,,,
14.916,3,Atta_3,204.0,114.8,88.6,-37.5,1.2,,,,
14.979,3,Atta_3,200.0,112.7,88.6,-4.5,0.0,,,,
15.033,1,Atta_1,259.3,1480.7,270.7,5.2,0.0,,,,
15.033,2,Atta_2,627.9,1470.9,268.8,4.1,0.0,,,,
15.033,4,Atta_4,628.1,167.4,84.9,-5.5,0.1,,,,
15.139,1,Atta_1,264.5,1485.6,270.6,-7.1,-0.1,,,,
15.139,2,Atta_2,632.5,1476.7,268.8,-7.4,0.0,,,,
15.139,4,Atta_4,637.4,172.7,85.1,10.7,0.2,,,,
15.353,1,Atta_1,259.3,1483.2,270.6,5.7,0.0,,,,
15.353,2,Atta_2,627.7,1474.1,268.8,5.5,0.0,,,,
15.353,4,Atta_4,632.7,170.1,85.1,-5.4,0.0,,,,
15.435,1,Atta_1,255.4,1482.3,270.6,4.0,0.0,,,,
15.435,2,Atta_2,622.3,1474.3,268.8,-5.4,0.0,,,,
15.518,1,Atta_1,259.3,1483.2,270.6,-4.0,0.0,,,,
15.518,3,Atta_3,232.7,130.4,87.3,37.2,-1.3,,,,
15.611,1,Atta_1,264.1,1480.5,271.3,5.5,0.7,,,,
15.693,2,Atta_2,625.6,1477.5,268.5,-4.6,-0.3,,,,
15.773,3,Atta_3,203.7,114.2,87.9,-33.2,0.6,,,,
15.857,2,Atta_2,620.1,1477.0,268.4,5.5,-0.1,,,,
16.022,1,Atta_1,270.3,1478.5,271.3,6.5,0.0,,,,
16.252,3,Atta_3,234.6,131.5,86.8,35.4,-1.1,,,,
16.483,3,Atta_3,238.6,133.7,86.8,4.6,0.0,,,,
16.601,2,Atta_2,624.2,1476.5,268.8,4.1,0.4,,,,
16.601,3,Atta_3,242.9,135.7,87.1,4.7,0.3,,,,
16.66,2,Atta_2,620.0,1477.8,268.5,-4.4,-0.3,,,,
16.766,3,Atta_3,238.2,133.2,87.4,-5.3,0.3,,,,
16.99,3,Atta_3,233.3,131.0,86.9,-5.4,-0.5,,,,
17.189,3,Atta_3,239.6,134.1,87.0,7.0,0.1,,,,
17.189,4,Atta_4,629.0,168.2,85.6,-4.2,0.5,,,,
17.255,2,Atta_2,613.0,1483.4,269.6,-9.0,1.1,,,,
17.314,2,Atta_2,617.4,1481.3,269.6,4.9,0.0,,,,
17.38,2,Atta_2,614.8,1484.7,269.8,-4.3,0.2,,,,
17.38,3,Atta_3,207.7,116.7,88.4,-36.3,1.4,,,,
17.471,2,Atta_2,618.2,1481.7,269.8,4.5,0.0,,,,
17.539,3,Atta_3,237.1,132.2,87.2,33.2,-1.2,,,,
17.611,2,Atta_2,621.6,1477.1,269.6,5.7,-0.2,,,,
17.748,3,Atta_3,204.3,114.9,88.4,-37.1,1.2,,,,
17.748,4,Atta_4,641.4,176.9,84.9,15.1,-0.7,,,,
17.824,1,Atta_1,281.9,1471.4,271.9,13.6,0.6,,,,
17.907,4,Atta_4,645.4,178.6,85.0,4.3,0.1,,,,
17.993,1,Atta_1,271.1,1480.7,270.9,-14.3,-1.0,,,,
18.078,2,Atta_2,619.1,1483.3,269.9,-6.7,0.3,,,,
18.156,1,Atta_1,275.5,1483.2,270.9,-5.1,0.0,,,,
18.156,2,Atta_2,623.5,1485.8,269.9,-5.1,0.0,,,,
18.206,1,Atta_1,290.3,1474.9,272.1,17.0,1.2,,,,
18.206,2,Atta_2,628.9,1482.1,269.9,6.5,0.0,,,,
18.206,3,Atta_3,208.2,117.4,88.4,4.6,0.0,,,,
18.258,1,Atta_1,275.2,1483.2,270.8,-17.2,-1.3,,,,
18.322,1,Atta_1,285.7,1474.9,272.0,13.4,1.2,,,,
18.374,2,Atta_2,621.1,1487.0,269.0,-9.2,-0.9,,,,
18.374,3,Atta_3,209.4,127.0,88.4,9.7,0.0,,,,
18.436,2,Atta_2,610.6,1480.5,268.9,12.3,-0.1,,,,
18.436,3,Atta_3,206.5,129.8,88.1,4.0,-0.3,,,,
18.494,3,Atta_3,209.4,134.1,87.8,5.2,-0.3,,,,
18.494,4,Atta_4,641.3,179.2,84.8,4.1,-0.2,,,,
18.553,1,Atta_1,270.1,1465.1,271.6,18.4,-0.4,,,,
18.553,2,Atta_2,609.5,1459.3,268.9,21.2,0.0,,,,
18.553,4,Atta_4,633.6,181.6,84.8,8.1,0.0,,,,
18.609,1,Atta_1,270.1,1460.7,272.2,4.4,0.6,,,,
18.609,2,Atta_2,613.6,1448.4,269.7,11.6,0.8,,,,
18.663,1,Atta_1,273.6,1452.9,272.2,8.5,0.0,,,,
18.663,4,Atta_4,633.8,194.0,85.2,12.4,0.4,,,,
18.72,1,Atta_1,278.6,1447.5,271.9,7.4,-0.3,,,,
18.72,3,Atta_3,207.1,165.7,87.8,31.7,0.0,,,,
18.72,4,Atta_4,636.6,199.7,85.2,6.4,0.0,,,,
18.774,1,Atta_1,276.3,1437.7,271.9,10.1,0.0,,,,
18.774,2,Atta_2,611.1,1438.7,269.3,10.0,-0.4,,,,
18.774,3,Atta_3,245.4,171.5,86.4,38.7,-1.4,,,,
18.774,4,Atta_4,632.8,207.7,85.2,8.9,0.0,,,,
18.826,2,Atta_2,611.4,1431.3,268.9,7.4,-0.4,,,,
18.826,3,Atta_3,217.2,187.8,87.0,32.6,0.6,,,,
18.826,4,Atta_4,641.0,214.7,84.6,10.8,-0.6,,,,
18.902,1,Atta_1,272.5,1426.1,271.8,12.2,-0.1,,,,
18.902,2,Atta_2,614.4,1426.5,268.8,5.7,-0.1,,,,
18.902,3,Atta_3,256.4,200.6,86.3,41.2,-0.7,,,,
18.902,4,Atta_4,637.6,217.0,85.1,4.1,0.5,,,,
18.964,2,Atta_2,616.7,1415.1,268.6,11.6,-0.2,,,,
18.964,4,Atta_4,638.3,222.8,85.1,5.8,0.0,,,,
19.022,1,Atta_1,266.8,1411.1,271.8,16.0,0.0,,,,
19.022,2,Atta_2,617.7,1404.7,268.1,10.4,-0.5,,,,
19.022,4,Atta_4,637.8,233.0,85.1,10.2,0.0,,,,
19.081,1,Atta_1,267.5,1404.8,271.7,6.3,-0.1,,,,
19.081,2,Atta_2,616.9,1399.5,268.1,5.3,0.0,,,,
19.081,4,Atta_4,634.2,238.6,84.9,6.7,-0.2,,,,
19.146,2,Atta_2,631.3,1383.5,267.5,21.5,-0.6,,,,
19.146,4,Atta_4,633.0,242.4,84.9,4.0,0.0,,,,
19.213,1,Atta_1,271.9,1390.2,272.4,15.2,0.7,,,,
19.213,2,Atta_2,622.6,1376.6,268.0,11.1,0.5,,,,
19.213,4,Atta_4,633.4,248.2,84.9,5.8,0.0,,,,
19.276,1,Atta_1,275.1,1382.8,272.4,8.1,0.0,,,,
19.276,4,Atta_4,631.8,259.4,84.2,11.3,-0.7,,,,
19.338,1,Atta_1,271.3,1370.9,272.6,12.5,0.2,,,,
19.338,2,Atta_2,622.0,1366.1,267.4,10.5,-0.6,,,,
19.338,4,Atta_4,635.9,265.1,84.1,7.0,-0.1,,,,
19.397,1,Atta_1,260.0,1370.0,272.7,11.3,0.1,,,,
