time,idrobot,robot,message
83.629,3,Atta_3,EKF_POSE|2100.9|366.3|57.6
83.702,2,Atta_2,EKF_POSE|1953.1|714.9|346.1
83.883,4,Atta_4,EKF_POSE|1089.2|577.3|9.1
84.12,3,Atta_3,EKF_POSE|2100.9|366.3|57.9
84.19,2,Atta_2,EKF_POSE|1991.8|705.3|346.1
84.382,4,Atta_4,EKF_POSE|1089.2|577.3|9.7
84.432,2,Atta_2,REQUEST_POSITION
84.628,3,Atta_3,EKF_POSE|2100.9|366.3|58.3
84.708,2,Atta_2,EKF_POSE|1773.9|774.3|351.5
84.882,4,Atta_4,EKF_POSE|1089.2|577.3|348.2
85.118,3,Atta_3,EKF_POSE|2100.9|366.3|58.6
85.189,2,Atta_2,EKF_POSE|1773.9|774.3|1.3
85.384,4,Atta_4,EKF_POSE|1089.2|577.3|313.1
85.619,3,Atta_3,EKF_POSE|2100.9|366.3|58.9
85.692,2,Atta_2,EKF_POSE|1773.9|774.3|2.5
85.884,4,Atta_4,EKF_POSE|1089.2|577.3|313.3
86.041,1,Atta_1,CHECK_OBSTACLE|1|1078.4|880.0|39.5
86.119,3,Atta_3,EKF_POSE|2100.9|366.3|59.1
86.19,2,Atta_2,EKF_POSE|1773.9|774.3|2.6
86.383,4,Atta_4,EKF_POSE|1089.2|577.3|313.5
86.626,3,Atta_3,EKF_POSE|2100.9|366.3|59.3
86.69,2,Atta_2,EKF_POSE|1773.9|774.3|3.2
86.884,4,Atta_4,EKF_POSE|1089.2|577.3|310.1
87.119,3,Atta_3,EKF_POSE|2100.9|366.3|59.5
87.203,2,Atta_2,EKF_POSE|1773.9|774.3|5.9
87.383,4,Atta_4,EKF_POSE|1098.1|566.8|310.5
87.619,3,Atta_3,EKF_POSE|2100.9|366.3|59.7
87.689,2,Atta_2,EKF_POSE|1776.8|774.6|5.4
87.882,4,Atta_4,EKF_POSE|1135.0|523.6|310.3
88.128,3,Atta_3,EKF_POSE|2100.9|366.3|59.8
88.196,2,Atta_2,EKF_POSE|1823.5|778.5|2.7
