time,idrobot,robot,message
20.468,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
20.469,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión -60°"
20.977,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
20.977,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
21.111,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
21.207,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
21.239,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
21.239,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
21.481,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
21.698,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.8° err=2.2° corr#0"
21.968,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
22.041,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
22.165,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
22.245,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-135.0° real=-132.3° err=-2.7° corr#0"
22.404,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
22.405,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
22.554,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
22.782,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
22.913,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
22.913,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
22.944,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
23.044,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión -60°"
23.332,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
23.332,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
23.395,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=45.0° real=42.3° err=2.7° corr#0"
23.536,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
23.746,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
23.823,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
24.098,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
24.289,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
24.353,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
24.533,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
24.742,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
24.839,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-75.0° real=-72.2° err=-2.8° corr#0"
24.866,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión -60°"
25.035,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
25.07,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
25.335,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
25.433,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
25.462,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
25.75,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
26.079,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=135.0° real=132.4° err=2.6° corr#0"
26.214,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
26.316,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
26.391,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
26.515,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=30.0° real=28.0° err=2.0° corr#0"
26.544,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-60.0° real=-57.7° err=-2.3° corr#0"
26.862,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
26.862,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
27.064,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
27.109,1,Atta_1,"DEBUG: -1, ID: 1, DEADLOCK (3 evasiones) — escape comprometido +95°"
27.122,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=90.0° real=87.4° err=2.6° corr#0"
27.395,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
27.421,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
27.512,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
27.778,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión -60°"
27.817,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-75.0° real=-72.8° err=-2.2° corr#0"
28.017,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
28.068,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
28.278,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
28.356,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
28.553,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
28.81,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
29.064,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-90.0° real=-87.4° err=-2.6° corr#0"
29.16,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=90.0° real=87.5° err=2.5° corr#0"
29.285,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
29.464,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
29.519,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
29.578,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
29.731,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=95.0° real=92.3° err=2.7° corr#0"
29.748,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
29.914,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
30.195,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
30.239,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
30.239,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
30.255,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
30.529,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
30.587,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
30.609,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
31.012,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
31.176,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-45.0° real=-42.5° err=-2.5° corr#0"
31.194,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-75.0° real=-72.8° err=-2.2° corr#0"
31.228,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=45.0° real=42.6° err=2.4° corr#0"
31.259,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
31.449,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
31.758,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
31.819,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
31.899,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=135.0° real=132.3° err=2.7° corr#0"
32.226,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.9° err=2.1° corr#0"
32.383,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
32.383,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
32.397,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
32.706,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
32.721,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
32.926,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
32.942,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
33.108,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-90.0° real=-87.5° err=-2.5° corr#0"
33.179,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
33.355,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
33.371,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
33.413,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
33.913,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
33.93,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
34.031,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=90.0° real=87.6° err=2.4° corr#0"
34.064,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
34.159,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
34.22,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
34.387,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.7° err=2.3° corr#0"
34.426,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
34.567,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
35.0,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión +60°"
35.092,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
35.107,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
