time,idrobot,robot,message
18.798,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
18.858,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
19.03,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-60.0° real=-57.5° err=-2.5° corr#0"
19.194,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión +60°"
19.42,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=95.0° real=92.1° err=2.9° corr#0"
19.466,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
19.509,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión +60°"
19.542,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
19.695,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
19.767,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
19.817,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión +60°"
19.817,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
20.012,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
20.31,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=90.0° real=87.6° err=2.4° corr#0"
20.311,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
20.748,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
20.874,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
20.953,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-60.0° real=-57.9° err=-2.1° corr#0"
20.954,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
21.061,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
21.188,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
21.204,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
21.321,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
21.446,5,Atta_5,"DEBUG: -1, ID: 5, DEADLOCK (3 evasiones) — escape comprometido -95°"
21.493,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
21.866,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión +60°"
21.935,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
22.12,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
22.192,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
22.363,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
22.363,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
22.443,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
22.744,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
22.894,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
22.928,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
22.958,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=90.0° real=87.6° err=2.4° corr#0"
23.144,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
23.197,3,Atta_3,"DEBUG: -1, ID: 3, MOVE interrumpido por IR — evasión +60°"
23.527,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
23.636,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
23.686,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
23.747,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
23.913,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
24.075,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-95.0° real=-92.9° err=-2.1° corr#0"
24.259,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
24.259,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión -60°"
24.409,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-90.0° real=-87.4° err=-2.6° corr#0"
24.563,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-90.0° real=-87.5° err=-2.5° corr#0"
24.764,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
24.871,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
