time,idrobot,robot,message
23.842,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
24.069,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
24.174,7,Atta_7,"DEBUG: -1, ID: 7, DEADLOCK (3 evasiones) — escape comprometido +95°"
24.21,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
24.263,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
24.43,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=30.0° real=27.0° err=3.0° corr#0"
24.536,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión -60°"
24.661,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
24.87,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
25.025,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
25.025,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
25.091,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
25.365,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión +60°"
25.415,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
25.429,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
25.621,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
25.692,5,Atta_5,"DEBUG: -1, ID: 5, DEADLOCK (3 evasiones) — escape comprometido -95°"
25.763,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
25.843,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
26.162,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
26.22,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
26.587,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
26.729,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
26.746,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
26.801,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=95.0° real=92.0° err=3.0° corr#0"
26.949,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
27.036,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
27.224,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-135.0° real=-132.3° err=-2.7° corr#0"
27.273,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-90.0° real=-87.3° err=-2.7° corr#0"
27.596,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
27.778,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
27.968,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
28.167,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-75.0° real=-72.9° err=-2.1° corr#0"
28.3,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-95.0° real=-92.1° err=-2.9° corr#0"
28.46,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
28.46,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-180.0° real=-177.9° err=-2.1° corr#0"
28.494,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-30.0° real=-27.0° err=-3.0° corr#0"
28.608,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
28.845,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
28.989,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
